Ride_ID,Customer_ID,Driver_ID,Booking_Date,Booking_Time,City,Pickup_Location,Drop_Location,Vehicle_Type,Distance_KM,Ride_Duration_Min,Base_Fare,Discount,Final_Fare,Payment_Method,Ride_Status,Customer_Rating,Driver_Age,Customer_Age,Surge_Pricing
RIDE098809,CUST6780,DR939,2025-08-19,11:05:00,Bangalore,Keer Nagar,Loyal Chowk,Bike,16.97,38,416.79,98.07,318.72,Debit Card,Completed,3,51,20,No
RIDE098810,CUST8270,DR281,2025-06-03,10:27:00,Kolkata,Batra,Basak Marg,Cab,32.09,24,404.44,2.54,401.9,Credit Card,In Progress,3,32,56,Yes
RIDE098811,CUST6287,DR756,2025-10-31,06:20:00,Pune,Shenoy Path,Agarwal Ganj,Auto,18.29,24,383.08,17.96,365.12,Debit Card,In Progress,3,34,26,Yes
RIDE098812,CUST6689,DR308,2025-01-03,16:45:00,Pune,Dube Circle,Hayer Nagar,Bike,11.77,119,240.34,48.14,192.2,Cash,Completed,1,43,18,No
RIDE098813,CUST2406,DR219,2025-08-02,07:22:00,Hyderabad,Konda Zila,Ravi Street,Cab,29.5,87,476.65,46.38,430.27,Wallet,Cancelled,5,43,52,Yes
RIDE098814,CUST4306,DR600,2025-03-16,14:38:00,Chennai,Madan Zila,Bansal Road,Cab,9.93,38,114.37,25.17,89.2,Wallet,Cancelled,4,46,36,No
RIDE098815,CUST1570,DR484,2025-03-05,15:01:00,Delhi,Solanki Road,Subramanian Path,Auto,14.71,23,275.94,1.69,274.25,Cash,In Progress,5,50,42,No
RIDE098816,CUST2828,DR976,2025-12-21,22:14:00,Hyderabad,Ganesh Circle,Boase Street,Bike,14.72,101,266.35,43.95,222.4,UPI,In Progress,3,47,18,Yes
RIDE098817,CUST4688,DR822,2025-05-24,00:55:00,Delhi,Kumer,Sarin Road,Bike,34.29,61,677.21,167.33,509.88,UPI,In Progress,3,31,32,Yes
RIDE098818,CUST7978,DR963,2025-10-19,19:12:00,Mumbai,Atwal Road,Sethi Zila,Auto,5.49,10,129.88,2.98,126.9,Wallet,Cancelled,1,42,51,No
RIDE098819,CUST6739,DR751,2025-09-14,11:09:00,Kolkata,Chowdhury Road,Chadha Zila,Cab,26.43,53,415.93,52.9,363.03,Credit Card,Completed,3,27,39,No
RIDE098820,CUST8518,DR985,2025-06-14,06:06:00,Kolkata,Iyer Circle,Kanda Chowk,Auto,13.21,23,307.49,55.35,252.14,Debit Card,Cancelled,4,48,59,Yes
RIDE098821,CUST3255,DR686,2025-10-01,08:31:00,Hyderabad,Kumar Road,Lal Road,Cab,14.58,103,349.41,87.1,262.31,Debit Card,Completed,2,23,37,No
RIDE098822,CUST6659,DR245,2025-03-25,21:48:00,Delhi,Sha Marg,Behl Road,Auto,5.23,76,47.87,11.49,36.38,Wallet,Completed,2,55,25,Yes
RIDE098823,CUST7139,DR714,2025-06-03,00:20:00,Pune,Sem Road,Dube Ganj,Cab,18.66,25,396.2,42.53,353.67,Cash,Cancelled,2,25,29,No
RIDE098824,CUST7107,DR365,2025-01-17,00:26:00,Bangalore,Dhaliwal Nagar,Guha Chowk,Auto,24.39,47,512.53,78.03,434.5,Debit Card,In Progress,1,21,21,No
RIDE098825,CUST3319,DR357,2025-05-12,13:29:00,Pune,Sethi Circle,Kanda Street,Cab,19.0,86,319.79,37.43,282.36,UPI,In Progress,5,50,41,Yes
RIDE098826,CUST2481,DR558,2025-01-05,10:08:00,Hyderabad,Bhargava,Dash Zila,Cab,10.88,11,105.1,0.68,104.42,Debit Card,In Progress,1,47,35,Yes
RIDE098827,CUST4856,DR884,2025-08-25,21:05:00,Kolkata,Vala,Edwin Path,Auto,16.55,118,236.14,22.14,214.0,Wallet,In Progress,5,55,19,Yes
RIDE098828,CUST1037,DR482,2025-07-25,05:47:00,Mumbai,Basu Circle,Sangha Ganj,Cab,12.18,52,194.4,44.78,149.62,Cash,In Progress,1,49,43,No
RIDE098829,CUST2325,DR543,2025-06-18,19:29:00,Hyderabad,Chowdhury Circle,Manne Zila,Cab,20.66,48,393.07,22.71,370.36,Debit Card,Completed,1,33,48,Yes
RIDE098830,CUST3250,DR464,2025-12-18,01:02:00,Delhi,Banik Path,Kari Ganj,Cab,20.83,20,392.71,32.49,360.22,Credit Card,Cancelled,3,34,20,Yes
RIDE098831,CUST8977,DR904,2025-12-14,05:56:00,Bangalore,Swamy Zila,Rajagopalan Zila,Cab,31.07,40,701.34,84.19,617.15,Debit Card,Completed,4,47,44,No
RIDE098832,CUST4127,DR952,2025-09-27,08:15:00,Delhi,Sridhar Road,Mall Road,Bike,6.94,115,115.23,24.89,90.34,Credit Card,Completed,5,38,24,Yes
RIDE098833,CUST9109,DR887,2025-08-03,02:44:00,Bangalore,Hans Road,Chauhan Path,Bike,3.78,105,42.98,4.97,38.01,UPI,Cancelled,4,51,33,Yes
RIDE098834,CUST8766,DR602,2025-03-04,04:39:00,Bangalore,Ramesh Circle,Chacko Chowk,Bike,17.98,66,373.88,52.61,321.27,Credit Card,Completed,1,50,48,Yes
RIDE098835,CUST5360,DR286,2025-03-17,06:48:00,Chennai,Choudhry Road,Kala Marg,Bike,18.34,21,443.76,42.93,400.83,Cash,In Progress,2,48,50,Yes
RIDE098836,CUST1022,DR103,2025-08-18,02:16:00,Bangalore,Kumar,Anand Path,Bike,25.3,119,293.14,55.23,237.91,Wallet,Cancelled,1,49,49,No
RIDE098837,CUST3959,DR287,2025-12-28,20:11:00,Mumbai,Balay Marg,Doshi Ganj,Bike,20.5,7,180.25,44.53,135.72,Wallet,Cancelled,4,37,53,Yes
RIDE098838,CUST1260,DR980,2025-01-24,07:46:00,Mumbai,Choudhury Street,Bawa Zila,Cab,3.58,6,46.63,8.96,37.67,Debit Card,In Progress,4,47,53,Yes
RIDE098839,CUST8658,DR322,2025-03-29,16:22:00,Chennai,Maharaj Chowk,Gole Circle,Bike,29.74,20,712.41,125.08,587.33,Cash,Completed,1,34,34,No
RIDE098840,CUST3305,DR593,2025-06-07,04:25:00,Kolkata,Mann Chowk,Saraf Zila,Bike,19.65,91,339.25,16.08,323.17,Credit Card,In Progress,2,39,25,Yes
RIDE098841,CUST2134,DR943,2025-06-08,17:23:00,Mumbai,Bath Circle,Sagar Chowk,Cab,11.01,9,198.74,44.05,154.69,Credit Card,Cancelled,4,27,23,No
RIDE098842,CUST6852,DR760,2025-08-23,11:50:00,Bangalore,Vig Zila,Vyas Zila,Auto,6.01,29,137.63,28.84,108.79,Wallet,Completed,1,37,34,No
RIDE098843,CUST7073,DR420,2025-04-02,19:29:00,Chennai,Setty Marg,Chokshi Circle,Bike,24.37,64,499.02,83.03,415.99,Debit Card,Completed,5,26,31,No
RIDE098844,CUST5292,DR839,2025-09-01,17:30:00,Bangalore,Batta Road,Chad Ganj,Cab,27.01,74,627.09,133.85,493.24,Wallet,Completed,1,39,36,Yes
RIDE098845,CUST8846,DR109,2025-01-16,00:42:00,Mumbai,Shroff Street,Kothari Marg,Cab,23.26,69,572.31,132.7,439.61,Cash,Completed,3,53,60,Yes
RIDE098846,CUST3967,DR562,2025-04-14,02:06:00,Pune,Singhal Street,Shah Nagar,Auto,18.18,8,186.17,44.27,141.9,UPI,Cancelled,3,42,29,Yes
RIDE098847,CUST6778,DR919,2025-12-19,02:56:00,Chennai,Lata Marg,Devi Street,Cab,18.51,86,172.13,29.08,143.05,Wallet,Cancelled,5,41,55,No
RIDE098848,CUST5211,DR992,2025-03-10,06:24:00,Mumbai,Gupta Nagar,Kota Street,Auto,12.26,5,251.99,14.47,237.52,Wallet,Cancelled,3,21,35,Yes
RIDE098849,CUST2033,DR217,2025-04-02,04:25:00,Chennai,Ranganathan Path,Kadakia Chowk,Auto,33.75,95,782.87,96.22,686.65,Cash,In Progress,4,51,23,No
RIDE098850,CUST6595,DR464,2025-10-15,22:56:00,Hyderabad,Dey,Mane Path,Bike,32.41,7,308.17,9.55,298.62,Wallet,In Progress,4,44,25,Yes
RIDE098851,CUST7310,DR451,2025-03-07,07:55:00,Chennai,Char Nagar,Gara Circle,Cab,13.56,76,235.28,52.64,182.64,UPI,Cancelled,2,21,47,No
RIDE098852,CUST4243,DR306,2025-03-14,04:26:00,Pune,Ramakrishnan Nagar,Shere Path,Auto,7.1,53,175.0,33.01,141.99,Wallet,Completed,5,21,25,No
RIDE098853,CUST4271,DR154,2025-04-20,19:47:00,Hyderabad,Shetty Marg,Raman Zila,Cab,5.56,44,84.09,16.32,67.77,UPI,In Progress,1,40,51,No
RIDE098854,CUST9986,DR865,2025-09-29,07:04:00,Pune,Soman Zila,Ganesh,Auto,31.4,25,722.06,63.85,658.21,Debit Card,Cancelled,5,21,59,Yes
RIDE098855,CUST8915,DR435,2025-09-23,10:55:00,Pune,Chadha Marg,Das Ganj,Bike,17.35,112,178.62,19.34,159.28,Wallet,Completed,2,24,48,No
RIDE098856,CUST9011,DR234,2025-09-29,20:51:00,Kolkata,Raju Marg,Ghose Nagar,Cab,1.8,108,31.82,3.17,28.65,Wallet,In Progress,1,44,39,No
RIDE098857,CUST2518,DR665,2025-04-22,08:47:00,Delhi,Khosla Zila,Halder Chowk,Auto,21.03,112,335.44,8.75,326.69,Wallet,Cancelled,5,34,37,No
RIDE098858,CUST3507,DR251,2025-06-01,21:00:00,Chennai,Saxena Street,Gola Ganj,Auto,15.79,104,171.02,28.33,142.69,Wallet,Cancelled,2,21,49,Yes
RIDE098859,CUST8217,DR437,2025-07-06,19:13:00,Bangalore,Loke Circle,Devi Marg,Bike,33.61,65,305.19,30.44,274.75,Debit Card,Completed,3,34,31,No
RIDE098860,CUST8795,DR869,2025-03-23,16:54:00,Chennai,Bhandari Chowk,Lal Street,Cab,24.43,54,204.38,22.79,181.59,Cash,Completed,2,55,23,Yes
RIDE098861,CUST9800,DR417,2025-04-09,07:56:00,Bangalore,Srivastava Road,Shah Marg,Bike,1.75,22,14.09,3.03,11.06,UPI,Cancelled,2,40,46,No
RIDE098862,CUST1531,DR229,2025-07-07,01:59:00,Pune,Sathe Ganj,Dada Ganj,Bike,13.65,31,188.8,3.19,185.61,Wallet,Completed,5,36,20,Yes
RIDE098863,CUST9372,DR107,2025-07-03,01:20:00,Mumbai,Agarwal Ganj,Varkey Nagar,Bike,7.61,119,102.33,7.47,94.86,Debit Card,Completed,1,38,55,Yes
RIDE098864,CUST3339,DR202,2025-02-26,00:02:00,Pune,Bath Marg,Raval,Bike,33.03,85,786.57,45.67,740.9,Cash,Completed,3,41,22,No
RIDE098865,CUST3325,DR404,2025-01-03,12:01:00,Delhi,Rajagopal Path,Chatterjee Zila,Cab,9.74,55,88.23,7.63,80.6,Wallet,Completed,4,47,22,No
RIDE098866,CUST9187,DR681,2025-08-17,00:40:00,Kolkata,Bora Path,Bajaj Road,Auto,23.26,50,458.33,63.37,394.96,UPI,Cancelled,5,54,27,Yes
RIDE098867,CUST4701,DR918,2025-01-30,13:27:00,Kolkata,Dara Zila,Varkey Chowk,Auto,11.55,56,247.11,17.02,230.09,UPI,Cancelled,5,31,29,Yes
RIDE098868,CUST6343,DR229,2025-02-17,14:37:00,Hyderabad,Brar Nagar,Sane Nagar,Auto,33.82,107,378.02,78.63,299.39,Debit Card,Completed,1,40,18,No
RIDE098869,CUST8900,DR810,2025-12-14,03:29:00,Pune,Chaudhry Marg,Kurian Nagar,Cab,34.82,30,843.37,77.66,765.71,UPI,Cancelled,2,34,25,No
RIDE098870,CUST6095,DR556,2025-06-08,13:35:00,Chennai,Ganguly Marg,Deshmukh Circle,Auto,13.56,119,171.02,37.76,133.26,UPI,In Progress,3,43,34,Yes
RIDE098871,CUST4592,DR120,2025-12-16,16:42:00,Kolkata,Buch Circle,Bobal Ganj,Auto,29.07,51,540.05,112.64,427.41,Cash,Completed,2,46,55,No
RIDE098872,CUST1823,DR498,2025-01-28,11:12:00,Delhi,Sundaram Ganj,Bhavsar,Cab,31.6,31,327.6,4.35,323.25,Credit Card,Cancelled,3,37,19,Yes
RIDE098873,CUST3276,DR142,2025-08-21,00:19:00,Chennai,Bhatia Ganj,Baral Street,Cab,10.33,90,223.71,51.77,171.94,Debit Card,In Progress,5,43,20,Yes
RIDE098874,CUST1290,DR106,2025-01-18,06:26:00,Bangalore,Bhatt Chowk,Kalita Nagar,Bike,32.43,108,269.79,30.27,239.52,Credit Card,Completed,1,22,30,No
RIDE098875,CUST7005,DR400,2025-05-12,20:59:00,Kolkata,Banik Ganj,Bail Street,Auto,29.91,5,333.79,11.98,321.81,Debit Card,In Progress,4,36,43,No
RIDE098876,CUST8795,DR930,2025-11-22,15:27:00,Mumbai,Chawla Circle,Andra Chowk,Cab,5.14,119,108.38,24.56,83.82,Credit Card,Cancelled,5,38,23,Yes
RIDE098877,CUST7536,DR386,2025-05-06,19:26:00,Delhi,Yohannan Ganj,Ravel Nagar,Auto,7.41,58,87.66,9.39,78.27,Credit Card,Cancelled,3,48,45,No
RIDE098878,CUST5143,DR253,2025-03-12,07:21:00,Kolkata,Borah,Batra Road,Cab,27.97,105,308.2,34.87,273.33,Cash,Completed,4,44,37,Yes
RIDE098879,CUST5453,DR830,2025-10-11,16:39:00,Pune,Sanghvi Road,Anne Road,Auto,3.09,88,41.61,9.71,31.9,Wallet,Completed,3,45,50,Yes
RIDE098880,CUST8500,DR146,2025-12-19,22:16:00,Chennai,Hora Street,Lall Road,Bike,22.22,98,360.85,22.69,338.16,Wallet,Completed,3,29,51,Yes
RIDE098881,CUST1014,DR557,2025-05-19,10:15:00,Pune,Subramanian Chowk,Agarwal Circle,Auto,3.34,10,68.25,13.91,54.34,Wallet,In Progress,3,27,33,No
RIDE098882,CUST2363,DR960,2025-02-08,10:22:00,Delhi,Luthra Nagar,Aurora Path,Cab,32.26,98,699.7,33.1,666.6,UPI,In Progress,1,30,60,No
RIDE098883,CUST8120,DR256,2025-11-29,17:32:00,Hyderabad,Aurora Nagar,Raj Ganj,Cab,9.1,119,112.45,11.91,100.54,UPI,Completed,5,35,41,Yes
RIDE098884,CUST6090,DR233,2025-04-15,12:52:00,Hyderabad,Shah Nagar,Manne Nagar,Auto,6.77,103,83.21,2.27,80.94,Cash,Completed,1,48,28,Yes
RIDE098885,CUST2108,DR689,2025-04-06,04:05:00,Mumbai,Kota Road,Dhingra Street,Bike,28.56,96,413.38,66.41,346.97,Credit Card,Completed,4,21,28,Yes
RIDE098886,CUST6641,DR250,2025-03-27,02:01:00,Pune,Dayal Road,Balan Ganj,Auto,16.2,6,301.48,1.11,300.37,UPI,Cancelled,1,29,23,Yes
RIDE098887,CUST4284,DR979,2025-07-02,22:40:00,Hyderabad,Kala Nagar,Aurora Zila,Cab,9.01,77,112.34,4.54,107.8,Debit Card,Completed,3,54,18,No
RIDE098888,CUST8720,DR730,2025-04-17,15:05:00,Kolkata,Sanghvi Nagar,Tata Nagar,Bike,3.72,77,37.22,3.13,34.09,Cash,In Progress,2,38,37,Yes
RIDE098889,CUST6589,DR997,2025-05-31,01:56:00,Kolkata,Chakraborty Ganj,Balan Path,Bike,28.24,13,299.33,20.41,278.92,Credit Card,Completed,2,30,42,Yes
RIDE098890,CUST6836,DR843,2025-10-17,07:26:00,Kolkata,Devi Circle,Din Street,Bike,33.5,95,649.69,150.99,498.7,Debit Card,Completed,1,47,48,Yes
RIDE098891,CUST8074,DR179,2025-12-03,04:53:00,Mumbai,Lall Ganj,Ramakrishnan Zila,Auto,17.41,14,434.35,98.51,335.84,UPI,In Progress,4,39,43,No
RIDE098892,CUST5762,DR696,2025-08-28,01:25:00,Kolkata,Chaudry,Choudhary Zila,Auto,24.19,40,425.54,79.44,346.1,Cash,In Progress,3,39,49,Yes
RIDE098893,CUST6228,DR933,2025-09-10,18:13:00,Pune,Ramaswamy Chowk,Sinha Chowk,Cab,30.9,97,650.77,92.31,558.46,Cash,In Progress,5,43,35,Yes
RIDE098894,CUST4925,DR343,2025-05-13,16:29:00,Kolkata,Khurana Zila,Rajagopal Zila,Auto,2.74,94,47.95,8.12,39.83,Credit Card,Completed,5,39,32,No
RIDE098895,CUST5560,DR630,2025-06-16,16:37:00,Delhi,Bhandari Circle,Sanghvi Road,Bike,16.31,5,369.49,2.31,367.18,Wallet,Completed,2,48,26,Yes
RIDE098896,CUST3404,DR897,2025-11-30,22:43:00,Delhi,Srinivas Nagar,Raja Path,Auto,32.94,13,442.78,86.91,355.87,Cash,Cancelled,5,42,26,No
RIDE098897,CUST2245,DR515,2025-11-28,04:03:00,Chennai,Dar,Arora Nagar,Auto,27.77,115,415.86,25.52,390.34,Credit Card,In Progress,3,33,38,Yes
RIDE098898,CUST7954,DR507,2025-04-28,06:43:00,Hyderabad,Sankaran Marg,Chadha Path,Bike,10.2,74,193.74,29.79,163.95,Cash,Cancelled,5,34,34,No
RIDE098899,CUST9478,DR225,2025-02-04,14:01:00,Delhi,Dua Circle,Barad,Cab,10.14,112,225.99,19.79,206.2,Debit Card,In Progress,2,51,38,No
RIDE098900,CUST2702,DR361,2025-05-05,10:56:00,Kolkata,Subramanian Chowk,Rajagopal Street,Cab,26.84,101,303.06,61.15,241.91,Cash,Cancelled,5,25,36,No
RIDE098901,CUST6105,DR683,2025-04-07,13:54:00,Bangalore,Chahal Circle,Kapur Road,Bike,6.47,24,152.94,4.72,148.22,Debit Card,In Progress,1,52,33,No
RIDE098902,CUST8265,DR286,2025-10-17,21:03:00,Kolkata,Chauhan Circle,Bhagat Nagar,Bike,8.72,87,173.65,36.71,136.94,Cash,Completed,1,51,40,Yes
RIDE098903,CUST2963,DR253,2025-05-24,18:22:00,Mumbai,Balay Ganj,Krish Circle,Cab,6.88,32,78.74,0.98,77.76,Credit Card,In Progress,2,33,55,Yes
RIDE098904,CUST5986,DR497,2025-12-01,11:18:00,Mumbai,Krishnamurthy Zila,Banerjee Ganj,Bike,17.01,97,268.17,2.25,265.92,Debit Card,In Progress,5,51,24,Yes
RIDE098905,CUST6288,DR714,2025-10-05,04:15:00,Chennai,Swamy Street,Maharaj Path,Cab,3.4,66,40.87,1.61,39.26,Cash,Completed,4,38,29,Yes
RIDE098906,CUST1700,DR464,2025-09-28,03:20:00,Chennai,Sawhney,Srinivas Ganj,Bike,25.11,18,624.58,131.33,493.25,Credit Card,Completed,4,54,24,No
RIDE098907,CUST1057,DR416,2025-03-18,09:34:00,Chennai,Chaudhuri Circle,Swamy Path,Auto,8.35,80,99.44,15.28,84.16,Debit Card,Completed,1,32,51,No
RIDE098908,CUST5812,DR428,2025-12-31,03:11:00,Delhi,Saran Circle,Gopal Road,Bike,26.12,74,429.66,35.37,394.29,Wallet,Completed,5,25,29,Yes
RIDE098909,CUST5001,DR318,2025-05-09,19:57:00,Mumbai,Venkatesh Marg,Ghosh Road,Auto,2.41,77,33.6,5.77,27.83,Cash,In Progress,4,41,42,No
RIDE098910,CUST9111,DR346,2025-08-15,15:09:00,Hyderabad,Talwar Ganj,Sharma Road,Auto,2.24,34,22.87,5.57,17.3,Credit Card,Completed,1,33,54,Yes
RIDE098911,CUST8470,DR909,2025-05-16,23:01:00,Pune,Bhasin Path,Bhatti Nagar,Cab,17.91,22,266.44,26.29,240.15,Cash,Cancelled,5,33,54,No
RIDE098912,CUST7545,DR376,2025-10-20,12:00:00,Bangalore,Barad Zila,Krishnamurthy Chowk,Auto,22.3,29,180.96,30.77,150.19,Wallet,In Progress,4,45,59,Yes
RIDE098913,CUST5283,DR691,2025-10-03,03:33:00,Hyderabad,Bawa Road,Bumb Chowk,Auto,18.06,89,416.21,4.74,411.47,Cash,In Progress,2,43,44,Yes
RIDE098914,CUST6226,DR192,2025-01-07,16:22:00,Delhi,Ratta Zila,Sarraf Circle,Cab,8.78,25,219.45,9.21,210.24,UPI,In Progress,4,38,31,Yes
RIDE098915,CUST5554,DR365,2025-02-21,23:20:00,Mumbai,Kadakia Circle,Roy Chowk,Auto,16.44,82,170.86,1.87,168.99,Debit Card,Cancelled,2,42,48,No
RIDE098916,CUST2557,DR400,2025-06-07,01:00:00,Kolkata,Shankar Path,Johal Nagar,Bike,1.39,75,25.4,4.68,20.72,UPI,Cancelled,2,52,42,Yes
RIDE098917,CUST4572,DR956,2025-12-02,01:35:00,Pune,Rajagopalan Ganj,Tank Chowk,Cab,8.67,102,70.26,2.9,67.36,UPI,Cancelled,5,27,32,Yes
RIDE098918,CUST3302,DR603,2025-01-30,10:43:00,Bangalore,Wali Marg,Solanki Road,Cab,15.64,11,237.99,51.06,186.93,Debit Card,In Progress,4,50,47,No
RIDE098919,CUST4069,DR721,2025-04-07,10:23:00,Mumbai,Ravel Nagar,Trivedi Ganj,Bike,21.41,120,272.35,26.62,245.73,Debit Card,Completed,1,41,43,Yes
RIDE098920,CUST4835,DR225,2025-07-16,01:51:00,Mumbai,Mall Chowk,Hora Circle,Cab,22.09,37,455.78,24.59,431.19,Credit Card,Cancelled,3,47,44,No
RIDE098921,CUST3751,DR817,2025-11-02,12:32:00,Chennai,Mammen Road,Thaman Path,Bike,18.52,31,394.53,11.88,382.65,UPI,In Progress,3,44,20,No
RIDE098922,CUST9758,DR642,2025-03-09,09:03:00,Pune,Dey Marg,Amble Street,Auto,28.49,70,530.14,110.79,419.35,Wallet,Completed,3,53,54,Yes
RIDE098923,CUST1704,DR372,2025-11-03,15:54:00,Hyderabad,Walla Chowk,Dhar Street,Bike,24.89,80,341.29,61.1,280.19,UPI,In Progress,4,42,49,No
RIDE098924,CUST2434,DR237,2025-08-04,07:18:00,Chennai,Krishna Nagar,Bir Circle,Auto,33.92,42,823.76,18.4,805.36,UPI,Cancelled,4,33,58,Yes
RIDE098925,CUST6360,DR411,2025-04-26,00:09:00,Pune,Halder Road,Sachdeva Nagar,Auto,7.48,107,131.67,17.17,114.5,Debit Card,In Progress,3,32,28,Yes
RIDE098926,CUST4735,DR610,2025-12-06,04:21:00,Chennai,Baria Street,Apte Circle,Cab,20.2,117,218.49,19.64,198.85,Credit Card,Cancelled,1,44,57,No
RIDE098927,CUST8589,DR203,2025-04-01,22:46:00,Delhi,Bath,Kuruvilla Marg,Bike,34.68,119,815.62,70.47,745.15,UPI,Completed,4,25,50,No
RIDE098928,CUST9209,DR475,2025-05-08,15:32:00,Hyderabad,Dass Marg,Bhatia Circle,Bike,6.1,67,68.4,1.34,67.06,Debit Card,In Progress,5,30,28,No
RIDE098929,CUST2202,DR307,2025-09-25,08:04:00,Chennai,Gopal,Rattan Circle,Bike,8.24,37,204.22,6.68,197.54,Cash,Cancelled,4,26,43,Yes
RIDE098930,CUST1143,DR504,2025-04-14,20:39:00,Pune,Kala,Edwin Nagar,Bike,31.87,18,733.06,182.48,550.58,UPI,Cancelled,3,50,38,No
RIDE098931,CUST6648,DR269,2025-10-27,13:14:00,Chennai,Babu Nagar,Raj Path,Auto,2.28,9,44.67,10.03,34.64,Debit Card,Cancelled,2,24,53,No
RIDE098932,CUST8216,DR549,2025-05-15,03:00:00,Pune,Rout Chowk,Kanda Chowk,Auto,7.92,79,67.47,3.81,63.66,Debit Card,In Progress,5,43,19,No
RIDE098933,CUST2043,DR834,2025-11-12,17:28:00,Chennai,Buch Path,Keer Marg,Auto,19.67,114,237.81,24.29,213.52,Debit Card,Cancelled,2,24,54,Yes
RIDE098934,CUST7797,DR608,2025-08-16,16:04:00,Mumbai,Edwin,Agarwal Nagar,Cab,20.65,65,376.25,34.65,341.6,Debit Card,In Progress,4,34,31,No
RIDE098935,CUST2485,DR877,2025-01-20,10:37:00,Chennai,Bhat Ganj,Savant Path,Cab,5.48,45,50.37,4.67,45.7,UPI,In Progress,5,35,60,No
RIDE098936,CUST1692,DR341,2025-11-01,17:29:00,Mumbai,Banerjee Ganj,Amble Street,Auto,8.04,43,123.77,14.67,109.1,Credit Card,In Progress,1,29,25,No
RIDE098937,CUST1244,DR256,2025-02-27,18:44:00,Pune,Sarma Chowk,Dhar Chowk,Bike,20.73,81,395.57,25.37,370.2,UPI,Cancelled,5,51,31,Yes
RIDE098938,CUST1119,DR492,2025-01-19,08:13:00,Pune,Sharma Street,Vig Ganj,Auto,12.94,63,286.87,65.21,221.66,Debit Card,In Progress,2,40,25,No
RIDE098939,CUST8970,DR192,2025-04-14,12:59:00,Pune,Luthra Circle,Dass Chowk,Auto,27.51,115,382.32,13.76,368.56,Debit Card,Completed,4,39,57,No
RIDE098940,CUST3154,DR176,2025-09-13,08:51:00,Mumbai,Bobal Path,Choudhry Marg,Bike,27.17,78,535.61,91.52,444.09,Credit Card,Completed,2,30,31,No
RIDE098941,CUST6774,DR975,2025-03-05,00:34:00,Pune,Sule Road,Sura Chowk,Bike,5.92,110,130.72,4.0,126.72,Debit Card,Completed,2,51,21,Yes
RIDE098942,CUST1603,DR462,2025-05-16,06:23:00,Pune,Toor Nagar,Dugar Path,Cab,16.47,46,236.27,6.86,229.41,Wallet,Completed,2,55,59,Yes
RIDE098943,CUST2355,DR212,2025-03-17,23:20:00,Delhi,Sawhney Circle,Bhatnagar Street,Bike,24.77,28,385.12,66.95,318.17,Cash,Cancelled,4,39,22,Yes
RIDE098944,CUST1314,DR503,2025-12-12,00:00:00,Chennai,Sundaram Marg,Ray Nagar,Cab,23.83,16,329.74,25.76,303.98,Credit Card,In Progress,5,44,53,No
RIDE098945,CUST3768,DR831,2025-08-20,05:25:00,Bangalore,Gola Path,Barman Path,Bike,2.22,87,25.82,1.77,24.05,UPI,In Progress,5,45,55,Yes
RIDE098946,CUST7155,DR245,2025-03-29,12:44:00,Mumbai,Wadhwa Street,Sant Circle,Bike,8.66,73,100.55,5.32,95.23,Debit Card,Completed,5,25,45,Yes
RIDE098947,CUST5693,DR578,2025-12-19,17:57:00,Delhi,Vala,Aurora Ganj,Cab,11.84,39,277.31,7.56,269.75,UPI,Cancelled,2,23,53,Yes
RIDE098948,CUST4527,DR599,2025-09-21,03:52:00,Chennai,Zachariah Zila,Suri,Cab,18.74,37,271.15,7.88,263.27,Credit Card,In Progress,5,41,49,Yes
RIDE098949,CUST7178,DR810,2025-06-06,16:55:00,Mumbai,Kakar,Jaggi Chowk,Auto,27.88,117,321.69,66.96,254.73,Cash,In Progress,1,40,45,Yes
RIDE098950,CUST9631,DR373,2025-02-28,12:34:00,Kolkata,Singhal Circle,Bath Marg,Cab,27.67,35,373.14,61.71,311.43,Wallet,Completed,1,35,47,No
RIDE098951,CUST1053,DR389,2025-09-24,12:45:00,Hyderabad,Gola Path,Rana Zila,Auto,1.19,73,28.56,4.13,24.43,Cash,Completed,4,37,33,Yes
RIDE098952,CUST7184,DR935,2025-10-06,18:22:00,Bangalore,Sur,Saraf Nagar,Cab,20.58,26,323.58,12.2,311.38,Cash,In Progress,3,45,38,Yes
RIDE098953,CUST6437,DR793,2025-02-18,02:44:00,Bangalore,Trivedi Road,Sheth Chowk,Bike,20.62,37,236.27,39.82,196.45,Credit Card,In Progress,2,44,51,Yes
RIDE098954,CUST1128,DR373,2025-09-19,18:27:00,Kolkata,Dua Marg,Desai Path,Cab,11.18,75,135.3,31.06,104.24,Wallet,Completed,4,51,34,Yes
RIDE098955,CUST6595,DR289,2025-09-27,17:04:00,Bangalore,Garg Nagar,Choudhury Ganj,Auto,14.71,60,164.99,20.29,144.7,UPI,Completed,2,24,27,No
RIDE098956,CUST5241,DR378,2025-06-24,08:22:00,Pune,Saha Ganj,Talwar Marg,Cab,30.83,105,353.89,57.72,296.17,Cash,Cancelled,3,51,22,No
RIDE098957,CUST3306,DR441,2025-08-12,02:55:00,Chennai,Sagar Path,Chawla Marg,Bike,22.16,56,254.11,30.8,223.31,Credit Card,Cancelled,3,41,46,Yes
RIDE098958,CUST8463,DR123,2025-06-30,10:19:00,Kolkata,Shenoy Street,Ghosh Marg,Auto,33.45,58,340.11,66.72,273.39,Cash,In Progress,1,48,30,Yes
